28.2118|-32.30281
27.88113|-32.35365
28.05367|-32.46791
28.30776|-32.46052
28.48849|-32.56529
28.29019|-32.41597
28.14513|-32.16079
28.38048|-32.41652
28.22483|-32.56344
27.97245|-32.08942
27.82869|-32.30153
28.20959|-32.21686
28.11119|-32.2606
27.9411|-32.20479
27.9396|-32.28012
27.92044|-32.09013
28.12881|-32.34331
27.94771|-32.34879
28.20456|-32.31235
28.03249|-32.36568
28.39323|-32.51236
28.13055|-32.20789
28.17543|-32.21556
28.22212|-32.16114
27.9855|-32.3239
28.14273|-32.32864
27.99566|-32.28648
28.08653|-32.37946
27.82355|-32.28088
27.82365|-32.19466
28.08038|-32.24188
27.76168|-32.35787
27.9407|-32.134724
28.11504|-32.32725
27.94668|-32.20501
28.3297|-32.58818
28.19175|-32.05751
28.48765|-32.47271
27.9726|-32.37567
28.23049|-32.38969
28.33002|-32.48332
28.32931|-32.48283
27.91032|-32.32021
28.08363|-32.46037
28.273567|-32.224367
28.2817|-32.49019
27.92531|-32.3456
27.8812|-32.3552
27.90071|-32.12994
28.29085|-32.2308
27.977|-32.46394
28.28173|-32.33101
28.40195|-32.60015
28.19387|-32.19307
28.46651|-32.44215
28.22673|-32.14034
28.0054|-32.46051
28.43236|-32.59593
28.23437|-32.41346
28.31939|-32.3377
28.52351|-32.44538
28.11796|-32.06679
27.85697|-32.13281
28.32179|-32.54686
28.48479|-32.58492
28.34487|-32.4153
27.99506|-32.063
28.28238|-32.20951
27.91751|-32.24974
28.2394|-32.3315
27.8934|-32.23286
27.7978|-32.21558
27.87094|-32.29109
28.05769|-32.50244
28.53269|-32.33548
28.49001|-32.3638
28.48182|-32.34381
28.32777|-32.27022
28.19442|-32.17404
28.33716|-32.49788
28.06728|-32.29008
28.03616|-32.2695
28.55889|-32.40722
28.53709|-32.35776
28.01098|-32.11797
27.99145|-32.14241
28.1618|-32.1284
28.04428|-32.30216
28.42849|-32.57975
28.03676|-32.19584
28.09925|-32.36203
28.31622|-32.52312
28.11271|-32.25517
27.87832|-32.33232
28.01231|-32.28447
28.26131|-32.4832
28.1107|-32.4228
27.92984|-32.40816
28.09972|-32.46411
28.3|-32.53148
28.17583|-32.32393
28.14793|-32.10361
28.11673|-32.19994
27.80577|-32.13109
28.05596|-32.39584
28.19325|-32.41581
27.98063|-32.19155
28.48441|-32.53909
27.85267|-32.18679
27.88019|-32.18027
28.21433|-32.31028
28.13759|-32.24651
28.0827|-32.3606
28.10829|-32.44396
28.00583|-32.41095
28.7356|-32.32346
28.50997|-32.48797
28.06219|-32.27311
28.41845|-32.55422
27.821567|-32.361517
27.89445|-32.15635
27.99828|-32.39163
28.03001|-32.34706
27.907|-32.26367
27.90791|-32.288
28.52607|-32.49652
28.44268|-32.4012
28.11461|-32.39131
28.3062|-32.42176
28.44362|-32.34613
28.43768|-32.5307
28.55551|-32.43478
28.0004|-32.291
28.26565|-32.30197
28.37149|-32.37505
27.78878|-32.25404
28.35267|-32.45037
28.26992|-32.46276
28.40487|-32.48896
28.50117|-32.33216
28.11093|-32.20425
28.00294|-32.36867
27.89731|-32.21409
28.15751|-32.07972
28.20454|-32.31643
28.19941|-32.15286
27.96135|-32.14294
27.9567|-32.14769
28.18911|-32.1409
28.06673|-32.48265
28.25144|-32.17834
28.1111|-32.08522
28.36237|-32.27064
28.0504|-32.4575
28.06435|-32.18193
28.22262|-32.48349
28.11401|-32.18714
28.01557|-32.37576
28.05529|-32.23698
27.93801|-32.44308
27.93961|-32.46671
27.84136|-32.25845
28.08916|-32.09995
27.89952|-32.18718
28.42612|-32.46105
27.80864|-32.3261
27.84768|-32.35945
28.45907|-32.424
28.40623|-32.54243
27.83405|-32.10101
28.27421|-32.55718
28.36253|-32.55967
28.34349|-32.46493
28.21545|-32.29897
28.31145|-32.50464
27.99506|-32.063
28.11108|-32.17642
28.37761|-32.6356
28.25915|-32.43762
27.93575|-32.388
28.15974|-32.45692
28.13641|-32.22017
28.2078|-32.44551
28.26249|-32.42213
28.20382|-32.12551
28.41325|-32.63386
28.29181|-32.58431
28.24538|-32.54152
28.25294|-32.52417
28.23612|-32.2482
28.3555|-32.37083
28.55286|-32.51044
.|.
28.19026|-32.32047
28.25905|-32.3329
27.96489|-32.42126
28.27795|-32.43875
28.25414|-32.59695
28.08391|-32.15452
28.01978|-32.09464
28.19484|-32.11001
28.35747|-32.6091
28.30336|-32.51025
27.82263|-32.36322
27.89948|-32.15986
28.16032|-32.31779
27.92199|-32.17549
28.1452|-32.60326
28.01304|-32.25253
28.33494|-32.47011
28.12312|-32.26753
27.83797|-32.23723
28.16723|-32.48324
27.87354|-32.31158
28.18367|-32.25116
28.25774|-32.36922
28.28126|-32.35318
28.3062|-32.3857
28.19632|-32.46645
28.11424|-32.47476
28.02558|-32.31866
28.47177|-32.42902
28.14706|-32.35254
27.97611|-32.10927
27.98318|-32.35762
28.06549|-32.43855
28.30074|-32.60372
28.21356|-32.08045
28.37506|-32.581283
28.31801|-32.57926
28.34276|-32.19176
27.95778|-32.30775
28.17432|-32.06965
28.06926|-32.38913
27.9696|-32.27064
28.04849|-32.36154
28.03684|-32.267981
27.94798|-32.18291
27.9267|-32.21282
27.81836|-32.19381
28.26546|-32.1985
28.14518|-32.36933
28.15805|-32.29496
28.01009|-32.41772
28.05682|-32.21031
28.2086|-32.31054
28.17364|-32.32058
28.04204|-32.42574
28.44771|-32.43079
28.34977|-32.54099
28.37908|-32.52784
28.48362|-32.51528
28.26835|-32.40138
28.08366|-32.50235
28.24676|-32.12642
27.90071|-32.12994
28.0122|-32.08897
28.15342|-32.44127
27.73849|-32.36171
28.52942|-32.48811
28.51825|-32.37923
28.5395|-32.44286
28.17589|-32.30925
28.05759|-32.33738
28.15565|-32.29594
27.7734|-32.40369
27.89769|-32.44712
27.92518|-32.07472
28.19093|-32.21185
27.89913|-32.09845
27.77104|-32.33962
28.19554|-32.33058
28.43377|-32.33584
28.34674|-32.31028
28.10302|-32.2872
28.47491|-32.33045
28.25049|-32.08258
27.55768|-31.62488
27.38828|-32.02305
27.46008|-31.62632
27.48496|-32.13682
27.49117|-31.88118
27.36671|-31.94537
27.62171|-31.90974
27.18434|-31.98999
27.66657|-31.998
27.82742|-31.96311
27.18213|-31.98695
28.0133|-31.95999
27.58192|-31.99111
27.58234|-31.99882
27.49446|-31.98953
28.04857|-31.93585
28.05584|-31.93565
27.75274|-31.81249
27.88336|-31.9174
27.55049|-31.96578
27.52504|-31.91716
27.7072|-31.78875
27.82883|-32.0603
27.24594|-31.97437
28.07177|-32.02887
27.35417|-31.90022
27.55236|-32.03201
27.66783|-31.72901
27.56654|-31.72957
27.85689|-32.04704
27.67939|-31.97088
27.7045|-31.9614
27.71688|-32.0974
27.7752|-32.1625
27.86459|-32.09603
27.84375|-31.8056
27.78209|-31.73282
27.19586|-31.86111
27.39602|-31.98953
27.76682|-31.8611
27.97353|-32.02832
27.77427|-32.18717
27.44885|-31.87147
27.80547|-31.99283
28.06885|-31.994433
27.54116|-32.02904
27.90241|-32.05819
27.90233|-32.05827
27.5778|-32.01888
27.42376|-31.98264
27.88759|-31.98391
27.49338|-32.06521
27.81994|-31.94494
27.86237|-31.8539
27.92107|-31.88734
27.46964|-31.82565
27.7473|-32.01756
27.27031|-31.97048
27.43114|-31.6829
27.59521|-31.72597
27.22367|-31.81635
27.95874|-31.92037
27.31015|-31.9166
27.56766|-31.87251
27.72841|-31.94227
27.49929|-31.60792
27.51231|-32.19723
27.6113|-31.9827
27.61191|-31.98466
27.22713|-31.9154
27.7739|-32.007
27.95934|-31.94839
27.76102|-32.19891
27.68938|-32.10658
27.51195|-31.95881
27.7781|-31.82097
27.62858|-32.06489
27.86979|-31.83844
27.5272|-32.20876
28.11577|-32.04191
27.43595|-32.0581
27.22867|-31.8322
27.81473|-31.77331
27.70258|-32.04157
27.86511|-31.8978
27.69471|-32.00697
27.58244|-31.76678
27.81353|-32.15471
27.88616|-31.999047
27.86279|-31.98305
27.74705|-31.75762
27.6135|-31.87694
27.65317|-32.03586
27.44292|-31.71251
27.44226|-31.71128
27.78402|-31.94394
27.94633|-32.04354
28.02447|-32.03732
27.57239|-31.95641
27.419383|-31.841283
27.68106|-31.92476
27.47283|-31.70579
27.90339|-32.02406
27.86924|-32.06378
27.64184|-31.9939
27.54032|-31.79737
27.61042|-32.02247
27.95857|-31.87576
27.84202|-31.97036
27.8403|-31.97105
27.8302|-31.81515
27.79825|-31.9267
27.41566|-31.81101
27.46162|-31.76595
27.79395|-31.82984
27.32205|-31.99218
27.82848|-31.84047
27.66751|-31.93103
27.74294|-32.1433
27.43586|-31.62936
27.70341|-31.79072
27.358817|-31.91845
27.43967|-32.01064
27.73104|-32.20825
27.74492|-32.22705
27.53588|-32.00375
28.06772|-32.03782
27.92945|-31.9188
27.5317|-31.86477
28.18563|-32.00214
27.56756|-32.05318
27.75271|-32.11872
27.73278|-31.97224
28.16574|-32.0066
27.44135|-31.95652
27.92237|-31.99916
27.67517|-32.04717
27.88406|-32.1088
27.27253|-31.97224
27.50892|-31.85753
27.78108|-31.97118
27.63667|-32.08331
27.85048|-31.98959
27.56319|-31.79106
27.40694|-32.0559
27.14984|-31.91732
27.70945|-32.06787
27.62322|-31.77423
28.13789|-31.94412
27.51746|-31.89421
27.59521|-31.72597
27.52296|-32.60181
27.61997|-31.74666
27.784955|-31.881876
27.71653|-32.66991
27.15532|-31.95025
27.66365|-31.8963
27.39767|-31.99742
27.82124|-31.92703
27.56779|-31.64189
27.50909|-31.97456
27.61928|-31.81674
28.11626|-31.98481
27.75307|-31.82734
.|.
27.60371|-31.89836
27.79502|-31.88245
27.56297|-32.08833
27.945159|-31.96118
27.94913|-32.02576
28.02806|-31.91669
27.7128|-31.83423
28.05821|-31.98082
27.74451|-31.95295
27.93305|-31.88341
27.69455|-31.87362
28.10067|-31.95788
27.84068|-31.87085
27.802833|-31.855567
27.93972|-31.98166
27.70934|-31.93208
28.02706|-31.94665
27.60904|-31.84761
27.46805|-31.61171
27.48137|-31.93331
27.61584|-31.81822
27.59891|-31.90207
27.78209|-31.73282
27.76682|-31.8611
27.84219|-32.12189
27.26965|-31.88027
27.52778|-31.56461
28.14052|-32.05901
27.66541|-31.82674
27.79445|-31.746
27.58894|-31.80713
27.22734|-31.91382
28.09238|-31.87602
27.42042|-31.9209
27.42935|-32.05474
27.26122|-31.89037
27.75115|-32.06067
27.6602|-31.84178
28.02638|-31.993
27.9114|-32.02782
27.33207|-31.93966
27.47865|-31.91479
27.64879|-31.97034
27.90862|-31.97423
28.05526|-32.03405
27.84566|-31.80804
27.72661|-31.88989
27.82139|-32.04028
27.2162|-31.92664
27.27124|-31.88069
27.35406|-31.65203
27.95837|-31.87524
27.51606|-32.17945
27.45567|-31.65779
27.41398|-31.94324
27.488|-32.02778
27.83329|-31.79209
27.31215|-31.90203
27.51654|-32.12945
27.46223|-31.79917
27.587367|-32.001417
27.38568|-32.02368
27.37355|-31.87824
27.82086|-32.03541
28.06438|-31.89658
27.32438|-31.85454
27.66988|-31.77842
27.59962|-31.75206
27.45848|-32.09641
27.34122|-31.97355
28.17779|-31.97848
27.78183|-31.90275
27.99957|-31.98762
27.69092|-32.11387
27.46702|-31.8491
27.38284|-31.94971
27.75298|-31.91945
27.79061|-32.03271
27.78936|-32.03321
27.95331|-32.02375
27.50927|-31.57474
27.58858|-31.66762
27.35868|-31.8669
27.71119|-32.22654
27.57325|-31.69874
27.5482|-31.90264
27.6758|-32.06635
27.93453|-32.07157
27.84753|-32.0914
27.5165|-32.1294
27.55456|-31.62622
27.77718|-32.07243
27.55114|-31.96375
28.09058|-31.90719
27.90106|-32.05969
27.81809|-32.03808
27.43435|-31.98967
27.7095|-31.77948
27.4466|-32.0518
27.52709|-32.12104
27.52895|-32.15533
27.51744|-31.73751
27.53055|-31.58659
28.14573|-32.01769
27.65825|-32.08991
27.85527|-31.87378
27.54837|-32.09111
27.60467|-32.08469
27.66787|-31.72362
27.87473|-31.86811
27.66941|-31.94057
28.12954|-31.91846
25.63261|-32.1806
26.45946|-32.0405
26.60427|-31.98512
25.5052|-32.00902
25.6419|-32.1758
26.53019|-31.97607
25.62102|-32.16371
25.61701|-32.16095
25.61868|-32.15652
26.47942|-32.01649
25.63658|-32.18609
25.00602|-31.5196
25.18509|-32.02634
25.02736|-31.50471
25.283173|-32.161988
25.40701|-31.90938
26.46618|-32.10303
26.59089|-31.98141
25.58662|-32.10494
25.80265|-31.65623
25.8095|-31.64787
26.56417|-32.10744
26.61139|-31.9862
25.64104|-32.17939
25.64062|-32.1845
25.00492|-31.49153
26.53026|-31.98649
25.64274|-32.1887
26.47824|-32.12533
26.53245|-31.98845
25.6793|-31.57604
26.46265|-32.08307
26.4674|-32.07198
26.58209|-31.92955
25.64077|-32.18652
26.46223|-32.0791
25.63611|-32.17481
25.64651|-32.17734
25.03058|-31.50406
25.0026|-31.49174
26.62983|-31.93219
26.61545|-31.99416
26.46263|-32.08121
25.80794|-31.64041
26.46655|-32.10566
.|.
26.24203|-32.0099
26.24432|-32.01209
25.00558|-31.51556
26.5807|-31.97514
25.63714|-32.18373
26.02692|-32.13942
25.80946|-31.64125
26.58224|-31.92991
26.55776|-32.09845
.|.
26.24856|-32.01301
25.1128|-31.48892
25.1128|-31.48971
25.54104|-31.98731
25.46404|-31.23126
25.49626|-31.45184
26.4664|-32.04715
25.6358|-32.1866
26.46618|-32.10303
25.00648|-31.51213
26.25658|-32.01001
26.26093|-32.01242
25.59773|-31.6972
24.65061|-31.63863
26.6051|-31.97408
25.03204|-31.50519
25.30447|-31.7356
26.02143|-31.83252
26.48088|-32.0127
28.34282|-32.11095
28.41011|-31.97703
28.6597|-32.25005
28.9176|-32.0535
28.38769|-32.14411
28.29631|-31.94338
28.39053|-31.94464
28.72564|-32.33532
28.35492|-31.85678
28.65166|-32.18882
28.59589|-32.33009
28.29228|-31.91676
28.40345|-32.11384
28.57588|-32.31585
28.52187|-32.27003
28.35131|-32.10376
28.28443|-32.14349
28.70549|-32.16345
28.69701|-32.30092
28.29672|-32.10101
28.41981|-31.94944
28.57742|-32.24845
28.56269|-32.01134
28.33077|-32.05903
28.33295|-32.05882
28.46755|-32.12101
28.90691|-32.18259
28.47873|-32.01677
28.71504|-32.14132
28.37875|-31.98595
28.3176|-31.88209
28.38735|-32.16218
.|.
28.40333|-32.09263
28.66714|-32.33199
28.65835|-32.3331
28.893|-32.17134
28.93471|-31.97486
28.69015|-31.96813
28.68368|-31.96441
28.33145|-31.87148
28.28987|-31.8257
28.25249|-31.98634
28.20767|-32.02815
28.30008|-32.09886
28.36676|-32.02744
28.49363|-32.07604
28.71582|-32.016
28.270488|-32.125093
28.56558|-32.09074
28.5216|-32.15295
28.52051|-32.15167
28.8192|-32.05442
28.44402|-32.21452
28.8134|-32.10707
28.47729|-32.04935
28.93429|-32.19534
28.82245|-32.16531
28.66656|-32.43316
28.51448|-32.28904
28.6502|-32.15146
28.89941|-32.12751
28.41598|-32.28469
28.8815|-32.09465
28.98528|-32.03489
28.67527|-32.03946
28.2882|-31.9989
28.60958|-32.41314
28.40568|-31.89384
28.70885|-32.33373
28.73596|-32.16999
28.9322|-32.13625
28.88014|-32.18484
28.22207|-31.95323
28.40932|-32.04545
28.29666|-32.10109
28.30947|-32.09899
28.27715|-31.85906
28.73762|-32.03119
28.6334|-32.20496
28.49781|-32.26785
28.24276|-32.03085
28.24251|-32.03085
28.62708|-32.31646
28.29464|-31.99801
28.48682|-32.26362
28.45681|-32.14727
29.02263|-32.05568
28.79785|-32.06502
28.64874|-32.38087
28.67128|-32.02154
28.85183|-32.09624
29.00109|-32.04328
28.45074|-32.19083
28.42482|-32.21649
28.66544|-32.28039
28.94659|-32.02354
28.31223|-32.02206
28.61691|-32.12229
28.5113|-31.99622
28.49969|-32.13403
28.34061|-32.145
28.33252|-32.16769
28.55384|-32.26024
28.33866|-31.86758
28.95554|-32.00704
28.36693|-32.27913
28.75846|-32.35167
28.66925|-32.22034
28.7161|-32.19455
28.70503|-32.22456
28.76556|-32.307
29.05466|-32.05508
28.57517|-32.19161
28.46567|-31.9433
28.70685|-32.15052
28.70551|-32.14915
29.06086|-32.07775
28.84278|-32.21806
28.84039|-32.22596
28.58475|-32.11953
28.5649|-32.29237
28.6407|-32.129
28.69101|-32.19235
28.91688|-31.99713
28.56381|-32.07368
28.5079|-32.1104
28.57114|-32.34689
28.28008|-32.16805
28.81242|-32.25182
28.50287|-32.23947
28.68635|-32.0395
28.87736|-32.15128
28.59594|-32.08471
28.89505|-31.95972
29.02129|-32.0722
28.68029|-32.15786
28.5717|-32.36504
28.34397|-32.13771
28.26821|-31.97201
28.27346|-31.95266
28.27149|-31.93262
28.25797|-31.81899
28.62014|-32.43601
28.37012|-31.98035
28.79477|-32.16381
28.46795|-32.23518
28.58319|-32.27192
28.92851|-32.07781
28.72274|-32.11866
28.31959|-32.14685
28.73181|-32.09012
28.54589|-32.04984
28.94626|-32.10612
28.68428|-32.08045
28.79298|-32.20468
28.85352|-32.23333
28.67373|-32.24931
28.52802|-32.19718
28.65581|-32.40598
28.7205|-32.37364
28.38725|-32.00908
28.11271|-32.25517
29.07893|-32.0503
28.8811|-32.10987
28.53811|-32.17459
28.33884|-31.91331
28.30506|-32.0953
28.73643|-32.03276
28.93205|-32.06281
28.3085|-31.9319
28.53429|-32.11878
28.63135|-32.08878
28.97947|-32.05327
28.79918|-32.08969
28.44043|-32.13752
28.36373|-32.15842
28.3172|-31.85711
28.88431|-31.98567
29.04008|-32.09682
28.35406|-31.95477
28.77548|-32.17871
28.77878|-32.18177
28.79256|-32.28397
28.26914|-32.09037
28.89475|-32.02179
28.55462|-32.23774
28.77138|-32.18985
28.62629|-32.21982
28.59053|-32.00465
28.2746|-32.133
28.26284|-32.06589
28.57699|-32.09081
28.36837|-31.9422
28.97616|-32.01919
28.33306|-32.00776
28.69788|-32.09967
28.38671|-32.16368
28.40746|-32.06787
28.62833|-32.38918
28.50456|-32.02578
28.45137|-32.2977
28.68816|-31.98711
28.33758|-31.98444
29.012|-32.09695
28.4563|-31.96417
28.69177|-32.23676
28.68214|-32.37561
28.46479|-32.24276
28.93356|-31.97429
28.33906|-32.14503
28.83005|-32.23941
28.25558|-32.10909
28.77613|-32.13015
28.8524|-32.05726
28.76776|-32.3182
28.83841|-32.07183
28.87473|-32.21531
28.97499|-32.10294
28.30951|-32.09844
28.74959|-32.28803
28.28665|-31.91429
28.60184|-32.37501
28.40159|-31.90843
28.36905|-31.86838
28.77128|-32.12008
28.45672|-32.32465
28.69311|-32.27236
28.58549|-32.21497
28.83943|-32.1643
28.7838|-32.22862
28.90305|-32.13159
28.41931|-32.1171
28.45432|-32.27016
28.5048|-32.14812
28.67517|-32.23225
28.37494|-31.91452
28.29976|-31.88138
28.75289|-32.21368
28.75334|-32.27187
28.37392|-32.08552
28.99309|-32.13979
28.45674|-32.14734
28.43979|-32.12475
28.81348|-32.07042
28.42104|-32.23552
28.35598|-31.89426
28.36502|-31.89878
28.72756|-32.25097
28.72342|-32.24759
28.44148|-32.0542
28.38593|-32.21708
28.85304|-32.02085
28.7046|-32.3167
28.80758|-32.12567
28.41962|-32.19405
28.68069|-32.30972
28.42793|-32.2547
28.23656|-32.00459
28.73635|-32.19783
28.92296|-31.96513
28.8013|-32.31089
28.22919|-31.97727
28.75991|-32.04277
28.5492|-32.29703
28.29786|-31.97144
28.71733|-32.06161
28.64433|-32.2395
28.82849|-32.1415
28.65135|-32.04897
29.03121|-32.02727
28.47449|-32.18143
28.72956|-32.02049
28.96499|-32.15916
28.51231|-32.27486
28.84389|-32.00661
28.86067|-32.12947
28.57208|-32.36679
28.61757|-32.12
28.61992|-32.04702
28.75325|-32.13564
28.80149|-32.03496
28.65735|-32.2598
28.79548|-32.14615
28.55736|-32.13252
28.37918|-31.95578
28.81127|-32.10614
28.62512|-32.02709
28.35338|-32.07096
28.30846|-32.13509
28.41287|-32.14522
28.49245|-31.94421
28.53475|-32.25165
28.53505|-32.01412
28.23412|-31.90082
28.26865|-32.02843
28.94823|-32.15714
28.453389|-32.030069
28.39669|-32.18816
28.951|-32.08909
28.43652|-32.10377
28.56028|-32.16422
28.23378|-31.90124
28.54112|-32.27188
28.28014|-32.05775
28.33693|-32.23671
28.43609|-32.06034
28.62629|-32.19666
28.63423|-32.20622
28.6867|-32.14172
28.58125|-32.3382
28.32859|-31.95328
28.495247|-32.266686
28.22344|-31.94214
28.48117|-32.00943
28.31349|-32.06646
28.49007|-32.04173
28.51821|-32.03103
28.91908|-32.12696
28.47098|-32.25997
28.5121|-32.2621
28.50372|-32.26547
28.53887|-32.08143
28.50801|-32.06195
28.38937|-32.2216
28.31539|-31.91415
28.62342|-32.23087
28.98286|-32.11362
28.73581|-32.06533
28.33315|-32.03316
28.73278|-32.36305
28.61084|-32.38942
28.89638|-31.99988
28.25796|-31.89095
28.57049|-32.27475
28.40534|-32.3073
28.60379|-32.30086
28.98917|-31.99092
28.34267|-31.88321
28.64626|-32.27438
28.47924|-32.22372
28.34125|-32.02606
28.86438|-32.14082
28.94595|-32.02256
28.58061|-32.29826
28.48555|-32.28789
28.66806|-32.35484
28.35634|-31.93328
27.88982|-33.01857
27.898389|-32.94299
.|.
27.905281|-33.016199
27.82346|-32.9721
27.84341|-33.01437
27.905838|-33.016555
27.83527|-32.96807
27.84621|-33.01631
27.93577|-32.97081
27.5823|-32.8795
27.98935|-32.85323
27.6224|-33.0676
27.78133|-32.94543
27.87213|-33.02281
28.0517|-32.8785
27.7696|-32.93437
28.05305|-32.82776
27.88383|-32.98187
27.88486|-32.97466
.|.
28.05554|-32.76462
27.73683|-32.95545
27.79189|-32.97398
28.10667|-32.81805
27.89403|-32.99463
27.89578|-32.99509
27.88982|-32.99198
27.9005|-33.0156
27.79971|-33.06546
27.84165|-33.01227
27.86265|-32.98893
27.74263|-32.93512
27.77505|-32.94863
27.74049|-32.92251
27.5616|-32.9415
27.74238|-32.9359
27.85992|-33.00528
27.97068|-32.85888
27.53577|-33.20792
27.90265|-32.99775
27.88718|-33.00234
27.90153|-33.01161
27.85209|-33.01592
27.76248|-32.95044
27.59963|-32.96077
27.66769|-32.92714
27.6005|-32.9356
27.6161|-32.9693
27.76446|-32.95054
27.49096|-33.00085
27.74925|-32.94821
27.7124|-32.928
28.23569|-32.72886
27.91395|-33.02196
27.73781|-32.93683
28.2956|-32.6651
27.56938|-33.00257
27.71629|-32.92997
27.73119|-32.93031
27.92494|-32.95452
27.78961|-33.03021
28.14327|-32.63205
27.5374|-32.9972
27.76408|-32.94614
27.88467|-32.96671
27.73088|-32.9371
27.86593|-33.03647
27.85787|-33.03548
27.6947|-32.9427
28.024774|-32.941925
28.00834|-32.93668
27.996699|-32.946357
27.59329|-33.04676
27.52925|-33.17545
27.85416|-33.02006
27.95242|-32.75623
27.46337|-33.06312
27.60527|-33.15424
27.5104|-33.0649
27.75245|-32.93311
27.88596|-32.58724
27.91643|-32.99873
.|.
27.91674|-32.98618
27.91552|-32.98378
28.35988|-32.67348
27.74119|-32.92202
27.73918|-32.94322
27.86262|-33.00837
27.875926|-33.019788
27.72856|-32.938896
27.71924|-32.94863
27.73208|-32.92747
27.88339|-33.01548
27.44455|-33.18142
27.9652|-32.82218
27.59328|-33.11123
27.61404|-33.18823
27.76423|-32.92965
27.64437|-32.97817
27.52775|-33.15438
27.76225|-32.93918
27.69412|-33.14878
.|.
27.9698|-32.82094
27.468|-33.16094
27.896|-32.57573
27.88545|-32.58897
27.5829|-33.03395
27.8657|-33.0153
27.5924|-33.1121
27.993|-32.84674
28.61347|-31.95852
27.75304|-32.92592
27.90358|-33.00605
27.84934|-33.03728
27.92713|-32.98338
27.75213|-32.95116
27.9988|-32.8726
27.65251|-32.99701
27.7131|-32.9231
27.68863|-32.96409
27.46591|-33.26827
27.88019|-33.00816
27.70379|-32.94576
27.85369|-32.97913
27.65498|-32.99318
27.85535|-33.01554
27.7431|-32.95141
27.4473|-33.1571
28.07502|-32.69527
27.59176|-32.92531
27.719352|-32.92558
27.76545|-32.95224
28.05586|-32.72112
27.85891|-33.01699
27.67817|-32.97025
27.77115|-32.88806
28.0708|-32.68387
27.6921|-32.95286
27.87963|-33.00727
27.65201|-32.99822
27.74756|-32.92665
27.5018|-33.2109
27.60687|-32.95093
27.81937|-32.99623
27.75307|-32.94487
27.5375|-33.1282
27.75532|-32.94645
27.40019|-33.18456
27.50271|-33.01161
27.69909|-32.69909
28.03502|-32.70328
27.88398|-32.58513
27.68863|-32.96409
27.7441|-32.78714
27.61249|-33.00928
27.96258|-32.79433
27.93608|-32.78356
28.13525|-32.75702
27.99135|-32.95393
27.7763|-32.9363
27.76892|-32.94085
27.863|-33.00919
27.7678|-32.93362
27.79504|-32.88341
27.75624|-32.92974
28.03414|-32.69738
27.5703|-33.1426
27.8436|-33.00385
27.48782|-33.20255
27.7505|-32.88285
28.05393|-32.73688
27.81357|-32.97076
27.54935|-32.88316
27.7639|-32.93779
28.02313|-32.90516
27.72603|-32.92933
27.53708|-32.91073
27.99316|-32.82067
27.72659|-32.93707
27.8716|-33.01562
27.88187|-32.90394
27.69436|-32.94158
27.7794|-32.9341
27.8485|-33.0153
27.55207|-32.92382
27.70523|-32.93435
27.6213|-32.91816
27.64119|-33.01171
27.77573|-32.87463
27.6379|-32.96246
